CLIENTE,CONEXAO,EDGEID,FORNECEDOR,"FUNCAO_INTERFACE",HOSTNAME,IDHOST,IDINT,INTERFACE,"IP_GERENCIAMENTO","IP_IP2",MODELO,"NOME_CLIENTE","NOME_FANTASIA","NOME_LOCALIDADE_MERAKI",PRIMEID,SERIAL,"SIGLA_CIENTE","SOLUCAO_ID","TIPO_EQUIPAMENTO",TOKEN,URL,USER,timeInputLookupBdi
"O BOTICARIO FRANCHISING LTDA","< adsl cliente > % #B-LJ-CO-0011395-MA-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-BN24-PQYX.mera.boti",188242,5361574,wan1,,"172.17.12.33",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - SAGE COSMETICOS MA LTDA","B-LJ-CO-00","BOTI#11395-00#00","Q2KN-BN24-PQYX",BOTI,201861627,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< sls/ip/06405 (adsl) > % #B-LJ-CO-0011395-MA-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-BN24-PQYX.mera.boti",188242,5361575,wan2,,"200.179.230.154",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - SAGE COSMETICOS MA LTDA","B-LJ-CO-00","BOTI#11395-00#00","Q2KN-BN24-PQYX",BOTI,201861627,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-CO-0019999-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2PD-2MUL-HL7C.mera.boti",190120,5364893,lan1,,"10.207.40.98",MR33,"O BOTICARIO FRANCHISING LTDA","BOTI - LILAS COMERCIO DE PERFUMARIAS LTDA - EPP","B-LJ-CO-00","BOTI#19999-00#00","Q2PD-2MUL-HL7C",BOTI,201860332,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< 757001055554 ( adsl ) > % #B-LJ-CO-0019999-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-8DPJ-QUMR.mera.boti",187609,5360436,wan1,,"192.168.1.65",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - LILAS COMERCIO DE PERFUMARIAS LTDA - EPP","B-LJ-CO-00","BOTI#19999-00#00","Q2KN-8DPJ-QUMR",BOTI,201860332,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< 860743036683807 (4g claro ) > % #B-LJ-CO-0019999-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-8DPJ-QUMR.mera.boti",187609,5360437,wan2,,"192.168.0.176",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - LILAS COMERCIO DE PERFUMARIAS LTDA - EPP","B-LJ-CO-00","BOTI#19999-00#00","Q2KN-8DPJ-QUMR",BOTI,201860332,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< 690306319333 (adsl) > % #B-LJ-CO-0017586-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-3CPA-RPWM.mera.boti",186636,5358658,wan1,,"192.168.0.10",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - LILAS COMERCIO DE PERFUMARIAS LTDA - EPP","B-LJ-CO-00","BOTI#17586-00#00","Q2KN-3CPA-RPWM",BOTI,201860331,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< adsl cliente (provisório) > % #B-LJ-CO-0017586-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-3CPA-RPWM.mera.boti",186636,5358659,wan2,,"192.168.1.2",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - LILAS COMERCIO DE PERFUMARIAS LTDA - EPP","B-LJ-CO-00","BOTI#17586-00#00","Q2KN-3CPA-RPWM",BOTI,201860331,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-CO-0017586-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2PD-2VKW-UPDJ.mera.boti",190152,5364925,lan1,,"10.207.31.226",MR33,"O BOTICARIO FRANCHISING LTDA","BOTI - LILAS COMERCIO DE PERFUMARIAS LTDA - EPP","B-LJ-CO-00","BOTI#17586-00#00","Q2PD-2VKW-UPDJ",BOTI,201860331,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-CO-0017585-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2PD-UX5L-ZW2V.mera.boti",193035,5367789,lan1,,"10.207.29.226",MR33,"O BOTICARIO FRANCHISING LTDA","BOTI - LILAS COMERCIO DE PERFUMARIAS LTDA - EPP","B-LJ-CO-00","BOTI#17585-00#00","Q2PD-UX5L-ZW2V",BOTI,201860330,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< 690306319295 > % #B-LJ-CO-0017585-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-9HC3-T76B.mera.boti",187810,5360807,wan1,,"192.168.0.2",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - LILAS COMERCIO DE PERFUMARIAS LTDA - EPP","B-LJ-CO-00","BOTI#17585-00#00","Q2KN-9HC3-T76B",BOTI,201860330,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< 860743033063581(4g) > % #B-LJ-CO-0017585-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-9HC3-T76B.mera.boti",187810,5360808,wan2,,"10.1.1.200",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - LILAS COMERCIO DE PERFUMARIAS LTDA - EPP","B-LJ-CO-00","BOTI#17585-00#00","Q2KN-9HC3-T76B",BOTI,201860330,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-CO-0014548-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2PD-97TT-R3WY.mera.boti",190426,5365199,lan1,,"10.207.151.194",MR33,"O BOTICARIO FRANCHISING LTDA","BOTI - LILAS COMERCIO DE PERFUMARIAS LTDA - EPP","B-LJ-CO-00","BOTI#14548-00#00","Q2PD-97TT-R3WY",BOTI,201860329,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< iqiip00123  ( adsl 2mb ) > % #B-LJ-CO-0014548-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-62HJ-RFW4.mera.boti",187063,5359447,wan1,,"189.86.182.246",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - LILAS COMERCIO DE PERFUMARIAS LTDA - EPP","B-LJ-CO-00","BOTI#14548-00#00","Q2KN-62HJ-RFW4",BOTI,201860329,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< 11988467139 (4g) > % #B-LJ-CO-0014548-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-62HJ-RFW4.mera.boti",187063,5359448,wan2,,"10.1.1.195",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - LILAS COMERCIO DE PERFUMARIAS LTDA - EPP","B-LJ-CO-00","BOTI#14548-00#00","Q2KN-62HJ-RFW4",BOTI,201860329,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< 860743033293659(4g) > % #B-LJ-CO-0014310-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-E2DJ-FYAX.mera.boti",188748,5362482,wan2,,"10.1.1.156",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - LILAS COMERCIO DE PERFUMARIAS LTDA - EPP","B-LJ-CO-00","BOTI#14310-00#00","Q2KN-E2DJ-FYAX",BOTI,201860328,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< sma/ip/00577 > % #B-LJ-CO-0014310-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-E2DJ-FYAX.mera.boti",188748,5362481,wan1,,"189.86.254.26",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - LILAS COMERCIO DE PERFUMARIAS LTDA - EPP","B-LJ-CO-00","BOTI#14310-00#00","Q2KN-E2DJ-FYAX",BOTI,201860328,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-CO-0014310-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2PD-SD5G-AEAL.mera.boti",192742,5367500,lan1,,"10.207.112.226",MR33,"O BOTICARIO FRANCHISING LTDA","BOTI - LILAS COMERCIO DE PERFUMARIAS LTDA - EPP","B-LJ-CO-00","BOTI#14310-00#00","Q2PD-SD5G-AEAL",BOTI,201860328,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-AB-0019934-PE-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-DTJ6-3F9A.mera.boti",188716,5362421,wan1,,"-",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - INTERBELLE COMERCIO DE PRODUTO","B-LJ-AB-00","BOTI#19934-00#00","Q2KN-DTJ6-3F9A",BOTI,201864168,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< 11991353982 (4g) > % #B-LJ-AB-0019934-PE-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-DTJ6-3F9A.mera.boti",188716,5362422,wan2,,"192.168.0.181",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - INTERBELLE COMERCIO DE PRODUTO","B-LJ-AB-00","BOTI#19934-00#00","Q2KN-DTJ6-3F9A",BOTI,201864168,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-AB-0019934-PE-EE - AP1 $ 1 @ SDWAN !1",,Meraki,Titular,"Q2PD-UPHC-5TG5.mera.boti",193013,5367767,lan1,,"10.199.151.52",MR33,"O BOTICARIO FRANCHISING LTDA","BOTI - INTERBELLE COMERCIO DE PRODUTO","B-LJ-AM-00","BOTI#19934-00#00","Q2PD-UPHC-5TG5",BOTI,201864168,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-AB-0019932-PE-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2PD-FXKZ-ERWR.mera.boti",191195,5365961,lan1,,"10.207.166.67",MR33,"O BOTICARIO FRANCHISING LTDA","BOTI - INTERBELLE COMERCIO DE PRODUTO","B-LJ-AB-00","BOTI#19932-00#00","Q2PD-FXKZ-ERWR",BOTI,201864166,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< jbo/ip/02667 (4m-bld) > % #B-LJ-AB-0019932-PE-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-ERTC-JBLL.mera.boti",188899,5362746,wan1,,"200.179.238.110",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - INTERBELLE COMERCIO DE PRODUTO","B-LJ-AB-00","BOTI#19932-00#00","Q2KN-ERTC-JBLL",BOTI,201864166,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< 11989987938 (4g) > % #B-LJ-AB-0019932-PE-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-ERTC-JBLL.mera.boti",188899,5362747,wan2,,"10.1.1.160",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - INTERBELLE COMERCIO DE PRODUTO","B-LJ-AB-00","BOTI#19932-00#00","Q2KN-ERTC-JBLL",BOTI,201864166,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-CO-0019929-PE-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2PD-BZGC-H6AZ.mera.boti",190750,5365520,lan1,,"10.207.138.194",MR33,"O BOTICARIO FRANCHISING LTDA","BOTI - INTERBELLE COMERCIO DE PRODUTO","B-LJ-CO-00","BOTI#19929-00#00","Q2PD-BZGC-H6AZ",BOTI,201864164,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< rce5537832 8134241969 ( adsl ) > % #B-LJ-CO-0019929-PE-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-58F7-UDGY.mera.boti",186898,5359143,wan1,,"192.168.1.2",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - INTERBELLE COMERCIO DE PRODUTO","B-LJ-CO-00","BOTI#19929-00#00","Q2KN-58F7-UDGY",BOTI,201864164,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< 11991888719 ( 4g ) > % #B-LJ-CO-0019929-PE-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-58F7-UDGY.mera.boti",186898,5359144,wan2,,"10.0.0.169",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - INTERBELLE COMERCIO DE PRODUTO","B-LJ-CO-00","BOTI#19929-00#00","Q2KN-58F7-UDGY",BOTI,201864164,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-AB-0019922-PE-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2PD-EEFB-AFUH.mera.boti",190989,5365755,lan1,,"10.207.140.162",MR33,"O BOTICARIO FRANCHISING LTDA","BOTI - PERFUMARIA E COSMETICOS SALVADOR LT","B-LJ-AB-00","BOTI#19922-00#00","Q2PD-EEFB-AFUH",BOTI,201864161,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-AB-0019922-PE-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-2N8U-WG4W.mera.boti",186611,5358612,wan2,,"10.1.1.190",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - PERFUMARIA E COSMETICOS SALVADOR LT","B-LJ-AB-00","BOTI#19922-00#00","Q2KN-2N8U-WG4W",BOTI,201864161,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< rce/ip/19383 ( bld  4mb ) > % #B-LJ-AB-0019922-PE-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-2N8U-WG4W.mera.boti",186611,5358611,wan1,,"189.23.2.30",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - PERFUMARIA E COSMETICOS SALVADOR LT","B-LJ-AB-00","BOTI#19922-00#00","Q2KN-2N8U-WG4W",BOTI,201864161,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-AM-0019921-PE-EE - AP1 $ 1 @ SDWAN !1",,Meraki,Titular,"Q2PD-HVNG-ZKHN.mera.boti",191379,5366145,lan1,,"10.207.152.98",MR33,"O BOTICARIO FRANCHISING LTDA","BOTI - INTERBELLE COMERCIO DE PRODUTO","B-LJ-AM-00","BOTI#19921-00#00","Q2PD-HVNG-ZKHN",BOTI,201864160,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-CO-0019921-PE-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-TNG6-D4KT.mera.boti",189733,5364218,wan1,,"189.3.207.202",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - INTERBELLE COMERCIO DE PRODUTO","B-LJ-AM-00","BOTI#19921-00#00","Q2KN-TNG6-D4KT",BOTI,201864160,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-CO-0019921-PE-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-TNG6-D4KT.mera.boti",189733,5364219,wan2,,"192.168.0.189",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - INTERBELLE COMERCIO DE PRODUTO","B-LJ-AM-00","BOTI#19921-00#00","Q2KN-TNG6-D4KT",BOTI,201864160,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-AS-0017989-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2CX-7TH7-RT57.mera.boti",186094,5358083,lan1,,"10.199.99.124","MS120-8FP","O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-AS-00","BOTI#17989-00#00","Q2CX-7TH7-RT57",BOTI,201865189,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-AS-0017989-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2PD-ZYAC-MJH4.mera.boti",193438,5368190,lan1,,"10.207.99.100",MR33,"O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-AS-00","BOTI#17989-00#00","Q2PD-ZYAC-MJH4",BOTI,201865189,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< pae/ism/012770 (banda ka) > % #B-LJ-AS-0017989-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-3RMK-XQ99.mera.boti",186681,5358741,wan1,,"10.22.44.68",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-AS-00","BOTI#17989-00#00","Q2KN-3RMK-XQ99",BOTI,201865189,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< 11994123227 ( 4g 10mb) > % #B-LJ-AS-0017989-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-3RMK-XQ99.mera.boti",186681,5358742,wan2,,"10.199.99.123",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-AS-00","BOTI#17989-00#00","Q2KN-3RMK-XQ99",BOTI,201865189,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-AS-0017986-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2CX-9CUE-357T.mera.boti",186369,5358358,lan1,,"10.199.99.147","MS120-8FP","O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-AS-00","BOTI#17986-00#00","Q2CX-9CUE-357T",BOTI,201865187,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< paeism-013101 (banda ka) > % #B-LJ-AS-0017986-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-3MFX-HJ5R.mera.boti",186661,5358705,wan1,,"10.22.43.196",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-AS-00","BOTI#17986-00#00","Q2KN-3MFX-HJ5R",BOTI,201865187,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< 11990024859 (4g) > % #B-LJ-AS-0017986-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-3MFX-HJ5R.mera.boti",186661,5358706,wan2,,"10.1.1.143",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-AS-00","BOTI#17986-00#00","Q2KN-3MFX-HJ5R",BOTI,201865187,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-AS-0017986-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2PD-VBDW-FW2Y.mera.boti",193078,5367832,lan1,,"10.199.99.145",MR33,"O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-AS-00","BOTI#17986-00#00","Q2PD-VBDW-FW2Y",BOTI,201865187,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-AS-0012201-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2CX-794N-Q2CV.mera.boti",186031,5358020,lan1,,"10.192.13.20","MS120-8FP","O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-AS-00","BOTI#12201-00#00","Q2CX-794N-Q2CV",BOTI,201865181,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-AS-0012201-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2PD-F4T4-GEHF.mera.boti",191055,5365821,lan1,,"10.200.13.4",MR33,"O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-AS-00","BOTI#12201-00#00","Q2PD-F4T4-GEHF",BOTI,201865181,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-AS-0012201-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-NL8B-MZV6.mera.boti",189570,5363939,wan1,,"10.22.44.92",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-AS-00","BOTI#12201-00#00","Q2KN-NL8B-MZV6",BOTI,201865181,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-AS-0012201-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-NL8B-MZV6.mera.boti",189570,5363940,wan2,,"10.1.1.174",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-AS-00","BOTI#12201-00#00","Q2KN-NL8B-MZV6",BOTI,201865181,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< - > % #B-LJ-AS-0010991-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2PD-YL6B-PMCA.mera.boti",193380,5368132,lan1,,"10.207.127.67",MR33,"O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-AS-00","BOTI#10991-00#00","Q2PD-YL6B-PMCA",BOTI,201865179,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","< 11994307309 (4g) > % #B-LJ-AS-0010991-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-75J6-YLZR.mera.boti",187275,5359840,wan1,,"10.1.1.160",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-AS-00","BOTI#10991-00#00","Q2KN-75J6-YLZR",BOTI,201865179,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
"O BOTICARIO FRANCHISING LTDA","<  > % #B-LJ-AS-0010991-RS-EE $ 1 @ SDWAN !1",,Meraki,Titular,"Q2KN-75J6-YLZR.mera.boti",187275,5359841,wan2,,"-",MX64,"O BOTICARIO FRANCHISING LTDA","BOTI - VISSOMZ ABAST ESPECIAL DE ESSENCIAS ROGE COMERCIO LTDA","B-LJ-AS-00","BOTI#10991-00#00","Q2KN-75J6-YLZR",BOTI,201865179,EDGE,def5b8f753275eaa5ba494a8bea96680a5a68c93,"https://n279.meraki.com/api/v1/organizations",,1637303401
